Foxp3	Opn1sw	Activation	19014374
Foxp3	Skp2	Repression	18008005
Foxp3	Tnfrsf18	Activation	17028180
Foxq1	Cdh1	Repression	21285253
Foxq1	Mylk	Repression	10896677
Fus	Mdm2	Repression	17234782
Fus	Sod2	Unknown	23834335
Gabpa	Chrne	Activation	17304221
Gabpa	Cox4i1	Unknown	22992721
Gabpa	Cyp7b1	Unknown	19729835
Gabpa	Il10	Activation	21454555
Gabpa	Il7r	Activation	18390712
Gabpa	Skp2	Activation	12907639
Gabpa	Sod3	Activation	12374566
Gabpb1	Sod3	Activation	12374566
Gata1	Ccna1	Activation	23112860
Gata1	Cdc6	Activation	22871742
Gata1	Cga	Unknown	12193378
Gata1	Pf4	Activation	12609849
Gata1	Epb42	Unknown	10395794
Gata1	Epb42	Activation	14560005;16800816
Gata1	Fcer1g	Activation	16522818
Gata1	Fli1	Repression	23813012
Gata1	Fli1	Unknown	10523830
Gata1	Hbb-ar	Unknown	22682246
Gata1	Itga2b	Unknown	12356738
Gata1	Nfe2	Unknown	10438528
Gata1	Spi1	Repression	19491391
Gata1	Sigmar1	Activation	9425306
Gata1	Spi1	Repression	19491391
Gata1	Tal1	Unknown	8058326;9786909
Gata1	Tfdp2	Activation	24607859
Gata1	Usp17la	Unknown	10524205
Gata1	Zbtb7a	Unknown	19853566
Gata1	Zfp26	Repression	22235304
Gata2	Angpt2	Activation	18720385
Gata2	Cebpa	Repression	19620289
Gata2	Csf2	Activation	17283044
Gata2	Lyl1	Activation	17053063
Gata2	Nkx6-1	Unknown	21472823
Gata2	Rc3h1	Activation	25062971
Gata2	Spi1	Activation	19491391
Gata2	Spi1	Repression	19620289
Gata2	Smad6	Activation	21576367
Gata2	Spi1	Activation	19491391
Gata2	Spi1	Repression	19491391
Gata2	Spi1	Unknown	24583263
Gata2	Tac2	Activation	15123623
Gata2	Tshb	Unknown	17244762
Gata3	Cdkn2c	Repression	24167278
Gata3	Cdx2	Activation	19700764
Gata3	Dlc1	Activation	19483726
Gata3	Erg	Activation	21536859
Gata3	Fgf10	Activation	23220102
Gata3	Foxp3	Unknown	21131965
Gata3	Ifng	Repression	17717199
Gata3	Il10	Activation	17111354
Gata3	Il13	Activation	17111354
Gata3	Il24	Activation	17111354
Gata3	Il3	Activation	17717199
Gata3	Il4	Unknown	25037220
Gata3	Il5	Activation	16373364;17111354;17717199;25861992
Gata3	Il5	Unknown	16009272
Gata3	Mycn	Unknown	20855530
Gata3	Rag2	Activation	10845919
Gata3	Runx3	Repression	23310955
Gata3	Tbx21	Repression	17717199
Gata3	Tbx21	Unknown	23232398
Gata4	Adora1	Activation	10318839
Gata4	Amh	Activation	10446911
Gata4	Amh	Unknown	12907682;18391526
Gata4	Ankrd1	Unknown	10477291
Gata4	Bmp4	Unknown	15464586
Gata4	Ccnd2	Activation	22923619
Gata4	Ccnd2	Unknown	15464586
Gata4	Dmrt1	Activation	14673170
Gata4	Epor	Activation	21029371
Gata4	Hesx1	Unknown	15464586
Gata4	Hexim1	Unknown	12119119
Gata4	Hhex	Unknown	10767553
Gata4	Hspa5	Activation	16452489
Gata4	Id2	Activation	17559079
Gata4	Ifi204	Activation	16556596
Gata4	Lhx9	Repression	18577233
Gata4	Lrrc10	Activation	23751912
Gata4	Mef2c	Unknown	15464586
Gata4	Myog	Repression	22773876
Gata4	Nkx2-5	Unknown	15464586
Gata4	Nppa	Activation	14978031
Gata4	Nppb	Activation	23226341
Gata4	Spdef	Activation	24472151
Gata4	Star	Unknown	15026184
Gata6	Bhlha15	Unknown	23002247
Gata6	Cav1	Repression	21514437
Gata6	Cdx2	Activation	18655789
Gata6	Mylk	Repression	15550397;16407417
Gata6	Nkx2-1	Activation	9915795
Gata6	Nox1	Repression	21118843
Gata6	Ppp1r14a	Unknown	25031021
Gata6	Rbpjl	Unknown	23002247
Gata6	Sftpa1	Activation	10625644
Gata6	Sftpc	Activation	11733512
Gata6	Shh	Repression	24415953
Gata6	Spdef	Activation	24472151
Gata6	Tnnc1	Activation	8660897
Gata6	Ttf1	Activation	9915795
Gata6	Wnt7b	Activation	11914369
Gbx2	Lhx9	Repression	23136391
Gbx2	Lmo3	Repression	23136391
Gbx2	Otx2	Repression	22566684
Gbx2	Otx2	Unknown	11124114
Gbx2	Robo1	Activation	23136391
Gbx2	Shh	Activation	19244520
Gcfc2	Egfr	Repression	8494791
Gcgr	Crh	Repression	10517666
Gcgr	G6pc	Repression	18847435
Gcm2	Pth	Activation	21713993
Gfi1	Bak1	Repression	8962093
Gfi1	Bax	Repression	8962093
Gfi1	Cdkn1a	Repression	24586582
Gfi1	Cdkn2b	Repression	24586582
Gfi1	Elane	Unknown	18328744
Gfi1	Gfi1b	Unknown	15718298
Gfi1	Id2	Repression	20453161
Gfi1	Il7r	Repression	22865857
Gfi1	Spi1	Repression	19818654
Gfi1	Zbtb16	Unknown	19723763
Gfi1b	Elf4	Repression	22158964
Gfi1b	Gfi1	Unknown	15718298
Gfi1b	Gfi1b	Unknown	15718298
Gfi1b	Meis1	Activation	23308270
Gfi1b	Rag1	Activation	22201127
Gfi1b	Rag2	Activation	22201127
Gfi1b	Rcor2	Repression	21606163
Gfi1b	Socs1	Repression	11696536
Gfi1b	Socs3	Repression	11696536
Gli1	Cdh1	Repression	17297467
Gli1	Foxm1	Activation	12183437
Gli1	Has2	Activation	23313125
Gli1	Nhlh1	Activation	18231642
Gli1	Pdgfra	Unknown	24886827
Gli1	Pvr	Activation	11983699
Gli1	Runx2	Activation	23383321
Gli1	Runx3	Activation	23383321
Gli2	Ascl1	Activation	21559470
Gli2	Ascl1	Unknown	25448440
Gli2	Bmp2	Activation	16880529
Gli2	Fgf15	Unknown	18279667
Gli2	Fkbp8	Unknown	18590716
Gli2	Foxe1	Repression	15367491
Gli2	Gli1	Activation	9636069
Gli2	Gli1	Unknown	15604102;16571352
Gli2	Hes1	Activation	19124651
Gli2	Ifitm5	Activation	23530031
Gli2	Myf5	Activation	21211521
Gli2	Myf5	Unknown	15604102
Gli2	Ndp	Unknown	23201751
Gli2	Pax3	Activation	15039437
Gli2	Ptch1	Activation	15087129
Gli2	Shh	Unknown	21045211
Gli2	Sox8	Unknown	22281533
Gli3	Fgf8	Unknown	16922921
Gli3	Gli1	Activation	12435627
Gli3	Gli1	Unknown	15604102;16571352
Gli3	Gli2	Unknown	16254602
Gli3	Has2	Unknown	23313125
Gli3	Myf5	Repression	15604102
Gli3	Nkx6-1	Unknown	17026983
Gli3	Pitrm1	Repression	19877269
Gli3	Pvr	Activation	11983699
Gli3	Shh	Repression	10409502;18057099;9152009
Glis2	Ins2	Activation	21127075
Glis3	Neurog3	Activation	21786021
Gnrh1	Lhb	Activation	17244763
Grin1	Cox4i1	Activation	19144849
Gsc	Foxh1	Unknown	18336814
Gsc	Gsc2	Unknown	9441739
Gsc	Mixl1	Repression	17568773
Gsc	Mixl1	Unknown	18336814
Gsx2	Ppp1r1b	Activation	15269172
Gtf2a1	Prm1	Unknown	24176642
Gtf2a1	Tnp1	Unknown	24176642
Gtf2a2	Bglap	Activation	18171674
Gtf2b	Hspb1	Unknown	17994014
Gtf2h1	Keap1	Activation	20173742
Gtf2i	Akap12	Unknown	20568114
Gtf2i	Ccl7	Activation	17041962
Gtf2i	Ccnd1	Activation	16314517
Gtf2i	Cfdp1	Unknown	20500075
Gtf2i	Csrp2	Repression	17041962
Gtf2i	Dlk1	Repression	17041962
Gtf2i	Folr1	Repression	17041962
Gtf2i	Fos	Activation	10648599;11934902;9584171
Gtf2i	Fos	Unknown	11313464
Gtf2i	Gsc	Activation	16055724
Gtf2i	Hspa5	Unknown	24933421
Gtf2i	Id1	Unknown	19424179
Gtf2i	Igh	Activation	19214191
Gtf2i	Nsd1	Unknown	20500075
Gtf2i	Sec23a	Unknown	20500075
Gtf2i	Tgfb2	Activation	17041962
Gtf2i	Tgfbr2	Repression	17041962
Gtf2ird1	Ccl7	Activation	17041962
Gtf2ird1	Csrp2	Repression	17041962
Gtf2ird1	Dlk1	Repression	17041962
Gtf2ird1	Folr1	Repression	17041962
Gtf2ird1	Tgfb2	Activation	17041962
Gtf2ird1	Tgfbr2	Repression	17041962
Gzf1	Hoxa10	Repression	16049025
Hand2	Dbh	Unknown	24565998
Hand2	Dlx5	Repression	21558373
Hand2	Dlx6	Repression	21558373
Hand2	Msx1	Unknown	9671575
Hand2	Phox2b	Activation	21453680
Hand2	Runx2	Repression	19144722
Havcr2	Nelfcd	Repression	23487424
Hbp1	Myod1	Repression	9671483
Hbp1	Myog	Repression	9671483
Hcfc1	Rb1	Unknown	15966902
Hcls1	Ighg2b	Activation	16099047
Hcls1	Ighg2b	Unknown	11544313
Hdac1	Akap12	Repression	20568114
Hdac1	Ar	Repression	15919722
Hdac1	Bglap	Unknown	18410224
Hdac1	Ccl5	Unknown	15536134
Hdac1	Cd1d2	Repression	22419072
Hdac1	Cdc25a	Repression	10969803
Hdac1	Cdkn1a	Unknown	17172847;19056828;25483064
Hdac1	Cdkn1b	Unknown	19332113
Hdac1	Cebpb	Unknown	21521687
Hdac1	Comp	Unknown	15337766
Hdac1	Csn2	Unknown	16772529
Hdac1	Fas	Repression	22517765
Hdac1	Fshr	Repression	23086931
Hdac1	Il6	Unknown	15536134
Hdac1	Il12b	Unknown	20360311
Hdac1	Jun	Unknown	16611996
Hdac1	Nfkbia	Repression	15811852
Hdac1	Nfya	Unknown	12972616
Hdac1	Nos2	Unknown	23824843
Hdac1	Pparg	Unknown	21836474
Hdac1	Ppp2ca	Activation	21420382
Hdac1	Rbl2	Unknown	10969803
Hdac1	Reck	Unknown	15093608
Hdac1	Rhox5	Unknown	15919722
Hdac1	Sp1	Unknown	12972616
Hdac1	Spp1	Activation	18410224
Hdac1	Star	Unknown	16109738
Hdac1	Epcam	Unknown	20940408
Hdac11	Il10	Repression	19011628
Hdac2	Bmp7	Repression	17452977
Hdac2	Ccl12	Unknown	22679019
Hdac2	Ccne1	Repression	22214847
Hdac2	Cd1d2	Repression	22419072
Hdac2	Cdkn1a	Unknown	20071335
Hdac2	Grm2	Unknown	22864611
Hdac2	Nfkbia	Repression	15811852
Hdac2	Nos2	Unknown	23824843
Hdac2	Smarca4	Unknown	16800816
Hdac2	Star	Unknown	16109738
Hdac3	Bcl2l1	Unknown	24675460
Hdac3	Cdkn1b	Unknown	19332113
Hdac3	Fos	Unknown	23575859
Hdac3	Jun	Repression	17244530
Hdac3	Nfkbia	Repression	15811852
Hdac3	Nr4a2	Unknown	23575859
Hdac3	Phlpp1	Unknown	23408427
Hdac4	Runx2	Repression	21381079
Hdgf	Vegfa	Activation	14662017
Hdgf	Vegfb	Activation	14662017
Hes1	Ascl1	Activation	10804175
Hes1	Ascl1	Unknown	20506217
Hes1	Cdkn1b	Repression	15870295
Hes1	Cdkn1c	Repression	16899237
Hes1	Coro1a	Repression	16899237
Hes1	Htr1a	Unknown	18499474
Hes1	Map2	Repression	19880519
Hes6	Hes1	Repression	10851137
Hes6	Htr1a	Unknown	18499474
Hes7	Lfng	Repression	16342160
Hes7	Mesp2	Activation	23465881
Hesx1	Cga	Repression	12063185
Hesx1	Dnmt1	Unknown	17931718
Hesx1	Fshb	Repression	17445765
Hesx1	Lhb	Repression	12063185
Hesx1	Pou1f1	Repression	17445765
Hesx1	Prop1	Repression	17445765
Hexim1	Ccnd1	Repression	18757415
Hexim1	Ccnd1	Unknown	20940258
Hexim1	Vegfa	Unknown	20453883
Hey1	Gata4	Repression	16199874
Hey1	Gata6	Repression	16199874
Hey1	Id1	Repression	14739937
Hey1	Nppa	Repression	16199874
Hey1	Olig2	Repression	24425046
Hey1	Runx2	Activation	18986983
Hey2	Gata4	Repression	16199874
Hey2	Gata4	Unknown	16603706
Hey2	Gata6	Repression	16199874
Hey2	Mmp10	Repression	22079635
Hey2	Nppa	Repression	16199874;16603706
Heyl	Nppa	Repression	16199874
Hgf	Met	Activation	10713700
Hhex	Esm1	Repression	16764824
Hic1	Atoh1	Activation	18347096
Hic1	Efna1	Repression	20154726
Hif1a	Fam162a	Unknown	15082785
Hif1a	Bace1	Activation	17303576
Hif1a	Bsg	Activation	22678117
Hif1a	Cited2	Activation	16579983
Hif1a	Crebbp	Activation	20948541
Hif1a	Ctgf	Activation	15315937
Hif1a	Dll4	Activation	17045587
Hif1a	Epo	Activation	17712557;8524640
Hif1a	Epo	Repression	21212189
Hif1a	Epo	Unknown	23528251
Hif1a	G6pc	Unknown	22787137
Hif1a	Hey1	Activation	17045587
Hif1a	Hey2	Activation	17045587
Hif1a	Hmox1	Unknown	23528251
Hif1a	Mdk	Activation	15197188
Hif1a	Mt1	Activation	18337454
Hif1a	Myocd	Unknown	15197188
Hif1a	Pfkfb3	Activation	14623077
Hif1a	Ptgs2	Unknown	21149600
Hif1a	Serpine1	Activation	17197388
Hif1a	Snai1	Activation	21257819
Hif1a	Tuft1	Unknown	22243227
Hif1a	Vegfa	Activation	11749701;14633603;17053163;18021292
Hif1a	Vegfa	Unknown	14707731;18835464;19016766;23528251;23560444
Hivep2	Bglap2	Activation	17311925
Hivep2	Pparg	Activation	16580992
Hlf	Abcb1a	Unknown	18773899
Hlf	Epo	Unknown	12606578
Hltf	Scgb3a1	Unknown	23826137
Hlx	Il12a	Activation	21419047
Hlx	Il12b	Activation	21419047
Hmga1	Brca1	Repression	12640109;16007157
Hmga1	Insr	Unknown	12665574
Hmga1	Rag2	Unknown	15713121
Hmga1	Rbp4	Unknown	19389484
Hmga2	Cdh1	Repression	19288218
Hmga2	Igf2bp2	Unknown	17426251
Hmga2	Mia	Repression	17914116
Hmga2	Nfkb1	Activation	10636877
Hmga2	Nkx2-5	Unknown	18425117
Hmga2	Snai1	Unknown	18832382
Hmga2	Snai2	Activation	19288218
Hmga2	Twist1	Activation	22241470
Hmgb2	Runx2	Repression	21890638
Hmgn3	Slc2a2	Unknown	19651901
Hnf1a	Bcl6	Activation	26214740
Hnf1a	Cldn2	Unknown	11934881
Hnf1a	Crp	Unknown	21176092
Hnf1a	Cyp1a2	Activation	14599559
Hnf1a	Cyp27a1	Activation	14599559
Hnf1a	Cyp2a5	Repression	14599559
Hnf1a	Cyp2b10	Repression	14599559
Hnf1a	Cyp2c29	Activation	14599559
Hnf1a	Cyp2d9	Repression	14599559
Hnf1a	Cyp2e1	Activation	14599559
Hnf1a	Cyp39a1	Repression	14599559
Hnf1a	Cyp3a11	Activation	14599559
Hnf1a	Cyp7a1	Repression	14599559
Hnf1a	Cyp7b1	Activation	14599559
Hnf1a	Cyp8b1	Repression	14599559
Hnf1a	Glb1	Unknown	10677375
Hnf1a	Guca2a	Activation	9357824
Hnf1a	Il17a	Repression	21935461
Hnf1a	Kitl	Activation	17466947
Hnf1a	Lct	Activation	16223943
Hnf1a	Mgam	Unknown	20425755
Hnf1a	Pax4	Activation	12837760
Hnf1a	Pck1	Activation	7935427
Hnf1a	Pkhd1	Activation	15067314
Hnf1a	Prdm1	Repression	26214740
Hnf1a	Rorc	Activation	22039299
Hnf1a	Slc6a19	Activation	24121511
Hnf1a	Slco1b2	Activation	11483603;15322262
Hnf1a	Slco1b2	Unknown	19181614
Hnf1a	Soat2	Unknown	15961790
Hnf1b	Egr2	Unknown	16495311
Hnf1b	Kif12	Repression	19005009
Hnf1b	Mafb	Activation	16274963;21098558
Hnf1b	Onecut1	Unknown	16380477
Hnf1b	Pde4c	Unknown	21670265
Hnf1b	Pkhd1	Activation	15067314;15647252
Hnf1b	Socs3	Repression	18077349
Hnf4a	Acmsd	Unknown	16807375
Hnf4a	Apoa4	Activation	16929032
Hnf4a	Apoa4	Unknown	15583007
Hnf4a	Apoc3	Unknown	12747582
Hnf4a	Cdx2	Activation	18655789
Hnf4a	Cebpa	Activation	15155787
Hnf4a	Cebpb	Activation	15155787
Hnf4a	Cfb	Unknown	8939972
Hnf4a	Csn2	Repression	16584384
Hnf4a	Cyp2a4	Repression	15155787
Hnf4a	Cyp2b9	Repression	15155787
Hnf4a	Cyp3a11	Unknown	20926756
Hnf4a	Cyp3a41a	Unknown	12514743
Hnf4a	Cyp4a12a	Activation	15155787
Hnf4a	Cyp4a12b	Activation	15155787
Hnf4a	Cyp7a1	Activation	21963511;23038264
Hnf4a	Cyp7a1	Repression	23626788
Hnf4a	Cyp7a1	Unknown	16492670;17636037
Hnf4a	F12	Unknown	9794469
Hnf4a	Foxa1	Repression	15155787
Hnf4a	Foxa2	Repression	15155787
Hnf4a	G6pc	Activation	18805788
Hnf4a	G6pc	Unknown	12416993;20421289
Hnf4a	Gck	Activation	18805788
Hnf4a	Gstp1	Activation	15155787
Hnf4a	Gstp2	Activation	15155787
Hnf4a	Hmga2	Activation	23523371
Hnf4a	Lipc	Unknown	16603721
Hnf4a	Onecut1	Repression	15155787
Hnf4a	Pck1	Unknown	20421289
Hnf4a	Perp	Unknown	22241473
Hnf4a	Pklr	Activation	9699482
Hnf4a	Ppara	Activation	19933841
Hnf4a	Ppara	Unknown	19708687;9893938
Hnf4a	Ppargc1a	Repression	15155787
Hnf4a	Rare1	Unknown	16713227
Hnf4a	Rare2	Unknown	16713227
Hnf4a	Shbg	Activation	22210320
Hnf4a	Slc10a1	Repression	16584384
Hnf4a	Slc27a5	Repression	14583614
Hnf4a	Slc6a19	Activation	24121511
Hnrnpd	Cry1	Activation	24423872
Hnrnpd	Thy1	Unknown	20412850
Hnrnpk	Slc1a2	Unknown	19323997
Hoxa1	Epha2	Activation	9733765
Hoxa10	Dkk1	Activation	17234739
Hoxa10	Gata1	Unknown	17234739
Hoxa10	Gfi1	Activation	17234739
Hoxa10	Hlf	Unknown	17234739
Hoxa10	Mylk	Unknown	15886193
Hoxa10	Phgdh	Repression	19778996
Hoxa10	Tdo2	Activation	20959529
Hoxa10	Tdo2	Repression	20959529
Hoxa11	Myod1	Repression	14706073
Hoxa2	Meox1	Unknown	21245383
Hoxa2	Pcp4	Unknown	23671666
Hoxa2	Runx2	Repression	21324897
Hoxa2	Six2	Unknown	15634706
Hoxa3	Hoxd3	Unknown	9441667
Hoxa4	Th	Unknown	12670698
Hoxa5	Igfbp1	Activation	12163409
Hoxa5	Th	Unknown	12670698
Hoxa5	Trp53	Activation	20042682
Hoxa9	Erg	Activation	22072553
Hoxa9	Flt3	Unknown	16648484;23772038
Hoxa9	Lmo2	Activation	22072553
Hoxa9	Myb	Activation	22072553
Hoxa9	Sox4	Activation	22072553
Hoxa9	Spp1	Repression	11042172
Hoxb1	Epha2	Activation	9733765
Hoxb1	Phox2b	Unknown	15289435
Hoxb2	Hoxb1	Activation	9242495
Hoxb2	Phox2b	Unknown	15289435
Hoxb3	Hoxb1	Repression	21320481
Hoxb4	Cd34	Unknown	20404135
Hoxb4	Ptprc	Unknown	20404135
Hoxb4	Rarb	Unknown	15634700
Hoxb4	Sox4	Unknown	20404135
Hoxb5	Foxd3	Unknown	25220476
Hoxb8	Acta2	Repression	15886193
Hoxb8	Mylk	Repression	15886193
Hoxb8	Tagln	Repression	15886193
Hoxc13	Dsg4	Repression	19683850
Hoxc13	Foxq1	Unknown	16835220
Hoxc13	Spi1	Repression	18076876
Hoxc6	Ncam1	Activation	8393570
Hoxc8	Clec10a	Unknown	21773674
Hoxc8	Llgl1	Repression	21773674
Hoxc8	Nkd2	Unknown	17094106
Hoxc8	Pcna	Repression	20097160
Hoxc8	Sgpp1	Repression	15699330
Hoxc8	Smad6	Repression	20016939
Hoxc8	Spp1	Unknown	10224145
Hoxd13	Bmp4	Activation	12771139
Hoxd13	Runx2	Unknown	20458143
Hr	Dlx3	Activation	22442153
Hsf1	Hspa1b	Activation	14766729
Hsf4	Hspb1	Activation	20620219
Hspb1	Cdkn1a	Activation	12038984
Htatip2	Igf1	Repression	17533366
Htatip2	Myc	Unknown	15073177
Htatip2	Wisp2	Repression	17533366
Id1	Alpl	Repression	18287524
Id1	Bglap2	Repression	18287524
Id1	Cdkn1a	Repression	18092003
Id1	Cdkn2a	Repression	11427735
Id1	Ifng	Activation	17012234
Id1	Myod1	Activation	19920078
Id1	Rel	Activation	17012234
Id1	Rorc	Repression	18489764
Id1	Runx2	Repression	18287524
Id1	Thbs1	Repression	12498716
Id1	Tnf	Activation	17012234
Id2	Alpl	Repression	18287524
Id2	Bglap2	Repression	18287524
Id2	Ccna2	Repression	10891368
Id2	Col1a2	Repression	16126788
Id2	Tcf3	Repression	15663361
Id2	Il10	Repression	24723679
Id2	Lipe	Unknown	16234270
Id2	Runx2	Repression	18287524
Id2	Spi1	Repression	15616565
Id2	Tpt1	Repression	16428453
Id2	Zbtb16	Unknown	19723763
Id3	Adipoq	Repression	18669923
Id3	Alpl	Repression	18287524
Id3	Bglap2	Repression	18287524
Id3	Col1a2	Repression	16126788
Id3	Notch1	Repression	19605688
Id3	Runx2	Repression	18287524
Id3	Smarcc1	Repression	15016815
Id3	Vcam1	Repression	23042815
Id4	Esr1	Unknown	25038044
Id4	Foxa1	Unknown	25038044
Ifi204	Bglap2	Activation	17439944
Ifih1	Ifnb1	Activation	19108859
Ikbkb	Ccl19	Activation	14691250
Ikbkb	Cxcl10	Activation	19929594
Ikbkb	Cxcl11	Activation	14691250
Ikbkb	Cxcl2	Activation	14691250
Ikbkb	Cxcl9	Activation	14691250
Ikbkb	Cxcr4	Activation	14691250
Ikbkb	Nfkb1	Activation	15184672;20546946
Ikbkb	Nfkb1	Unknown	18701687
Ikbkb	Nfkbia	Repression	19136667
Ikbkb	Ptgs2	Activation	15919917
Ikbkb	Rps6kb1	Activation	19433583
Ikbkb	Tnf	Activation	14691250
Ikbkb	Trp53	Unknown	24006445
Ikzf1	Casz1	Repression	25654255
Ikzf1	Cd4	Repression	17980631
Ikzf1	Cd79a	Unknown	11000405
Ikzf1	Fgfr4	Activation	11981041
Ikzf1	Igll1	Repression	11387214
Ikzf1	Igll1	Unknown	17363301
Ikzf1	Il10	Unknown	19828627
Ikzf1	Il2	Repression	22684523
Ikzf1	Il7r	Unknown	15944284
Ikzf1	Myc	Activation	20566697
Ikzf1	Nos2	Repression	18818879
Ikzf1	Notch1	Unknown	21093322
Ikzf1	Oprd1	Unknown	11823468
Ikzf1	Oprk1	Repression	11092879
Ikzf1	Osr1	Unknown	18804520
Ikzf1	Prom1	Repression	25301737
Ikzf1	Rag1	Unknown	9464529
Ikzf2	Il2	Unknown	23275607
Ikzf2	Rc3h1	Repression	25062971
Ikzf3	Igll1	Repression	11387214
Ikzf3	Myc	Repression	20566697
Il10	Foxc1	Unknown	19782461
Il17a	Il1b	Activation	16798734
Il17a	Tnf	Activation	16798734
Il4	Itgb3	Unknown	11241672
Ilf2	Acrv1	Activation	17942973
Ilf3	Acrv1	Activation	17942973
Ilf3	Ccne1	Activation	25399696
Ilf3	Il2	Unknown	17389650
Ilk	Mmp9	Activation	11114721
Ing1	Dgcr8	Unknown	20179197
Ing4	Trp53	Activation	19895734
Insm1	Gata2	Activation	19542360
Insm1	Lmx1b	Activation	19542360
Insm1	Pet1	Activation	19542360
Insm1	Tph2	Activation	19542360
Irf1	Ccl5	Activation	16707500;25957166
Irf1	Cdkn1a	Unknown	15509808
Irf1	Cfb	Activation	11745388
Irf1	Ciita	Activation	11464288
Irf1	Ciita	Unknown	14530341
Irf1	Cxcl10	Activation	19929594
Irf1	Cxcl11	Activation	17202361
Irf1	Foxp3	Repression	18641303
Irf1	Gbp2	Activation	17293456
Irf1	Hist2h4	Activation	11278666
Irf1	Ifnb1	Unknown	15494505
Irf1	Ifng	Unknown	18802049
Irf1	Il12a	Activation	14568984;15489234;16824573
Irf1	Il12b	Activation	12417340;12517966;16893987;25957166
Irf1	Il12b	Repression	17924060
Irf1	Il12b	Unknown	10975815
Irf1	Il27	Activation	20083668;24214980
Irf1	Il27	Unknown	20435892
Irf1	Il4	Repression	25280793
Irf1	Mapk14	Activation	12232043
Irf1	Myd88	Activation	7567467
Irf1	Nos2	Activation	25957166
Irf1	Nos2	Unknown	9510192
Irf1	Pigr	Unknown	9973374
Irf1	Sell	Activation	19041738
Irf1	Socs1	Activation	10820262
Irf1	Tap1	Unknown	14735146
Irf1	Tap2	Activation	11238639
Irf1	Tnf	Activation	25957166
Irf1	Tnf	Unknown	18802049
Irf1	Upp1	Unknown	20544543
Irf2	Cxcl11	Repression	17202361
Irf2	Hist2h4	Activation	12738767
Irf2	Ifnb1	Unknown	15494505
Irf3	Hist2h4	Activation	11278666
Irf3	Ifna	Activation	12453636
Irf3	Ifna	Repression	10933732
Irf3	Ifna	Unknown	9446577
Irf3	Ifna1	Activation	11162841
Irf3	Ifna4	Unknown	9446577;9707562
Irf3	Ifnb1	Activation	12821121;19108859;20346968;9541017
Irf3	Ifnb1	Repression	9446577
Irf3	Ifnb1	Unknown	12482655;17845078;21596780;9877175
Irf3	Il12a	Activation	16219795
Irf3	Il12a	Repression	16824573
Irf3	Il23a	Unknown	22127978
Irf3	Pura	Repression	21062477
Irf3	Pvr	Activation	23349877
Irf3	Socs2	Activation	22291912
Irf3	Usp18	Activation	11854279
Irf4	Cdkn2b	Activation	14976051
Irf4	Cxcl9	Activation	15959530
Irf4	Il10	Activation	18962896;21440248
Irf4	Il1b	Activation	10453013
Irf4	Il4	Activation	11956291;21890374
Irf4	Il9	Activation	23913959
Irf4	Nfatc2	Activation	11956291
Irf4	Prdm1	Activation	20064451
Irf4	Prdm1	Repression	16767092
Irf4	Runx3	Repression	21061442
Irf4	Spi1	Unknown	10453013
Irf4	Zbtb20	Activation	24711583
Irf5	Ifi202b	Activation	22116829
Irf5	Prdm1	Activation	20176957;22116829
Irf6	Nectin4	Activation	25387952
Irf7	Hist2h4	Activation	11278666
Irf7	Ifna	Activation	12453636
Irf7	Ifna1	Activation	11162841
Irf7	Ifna4	Unknown	16380379
Irf7	Ifnb1	Unknown	21596780;9877175
Irf7	Ifnl3	Unknown	25355870
Irf7	Nr1h4	Unknown	23372731
Irf8	Abl1	Unknown	12933588
Irf8	Bcr	Unknown	12933588
Irf8	C1qb	Unknown	21862594
Irf8	Cd8a	Unknown	12393459
Irf8	Ccl5	Activation	16707500
Irf8	Cdkn2b	Activation	14976051
Irf8	Cflar	Unknown	19155307
Irf8	Dab2	Repression	11823414
Irf8	Fancc	Activation	23925293
Irf8	Gas2	Repression	20679491
Irf8	Ifng	Unknown	18802049
Irf8	Il12a	Activation	15489234
Irf8	Il12b	Activation	12417340;12876285;15837792;17289816
Irf8	Il12b	Unknown	10861061;12393459;19893639
Irf8	Il1b	Activation	10453013
Irf8	Il27	Activation	20435892
Irf8	Il12	Unknown	9348310
Irf8	Jak1	Activation	17878376
Irf8	Nf1	Activation	15371411;16914719
Irf8	Nos2	Activation	12429737
Irf8	Slc11a1	Repression	12904288
Irf8	Slc11a1	Unknown	18045875
Irf8	Spi1	Unknown	10453013
Irf8	Tlr11	Unknown	19801549
Irf8	Tnf	Unknown	18802049
Irf9	Ifnb1	Unknown	20660350
Irf9	Irf7	Activation	12768031
Irf9	Mast1	Repression	11318877
Irf9	Ptf1a	Activation	11318877
Irx3	Gja1	Repression	21825130
Irx5	Kcnd2	Unknown	23573265
Isl1	Arx	Activation	21388963
Isl1	Fgf10	Activation	23093675
Isl1	Fgf10	Unknown	22411555
Isl1	Mef2c	Repression	24147056
Isl1	Msx1	Activation	12900460
Isl1	Pbx1	Activation	23054727
Isl1	Pou4f2	Activation	18460603
Isl1	Tbx5	Repression	24147056
Jarid2	Ccnd1	Repression	12852854;19010785
Jarid2	Notch1	Repression	21402699;22110129
Jazf1	Mef2c	Repression	26101156
Jazf1	Myf6	Repression	26101156
Jdp2	Atf3	Repression	23200825
Jdp2	Ccna2	Unknown	20802531
Jdp2	Dctn2	Unknown	9742085
Jdp2	Trp53	Repression	11287607
Jmjd1c	Cyp17a1	Activation	20530532
Jun	Aldh1a1	Activation	22740640
