FOXA2	MMP7	Activation	22268124
FOXA2	NKX2-1	Unknown	23358112
FOXA2	NR5A2	Activation	11595170
FOXA2	PAX6	Repression	22911885
FOXA2	SERPINC1	Repression	8910619
FOXA2	SLCO1B3	Unknown	16741617
FOXA2	SOX14	Activation	20074681
FOXA2	TCF7L2	Unknown	22951069
FOXA2	TFF1	Unknown	10073575
FOXA2	TPO	Activation	8602863
FOXA3	CYP3A4	Unknown	19706729
FOXA3	CYP3A7	Unknown	19706729
FOXC1	FGF19	Activation	17000708
FOXC1	FOXO1	Unknown	17993506;21837767
FOXC2	ANGPT2	Unknown	20213583
FOXD3	CAPN6	Unknown	21255642
FOXD3	CYFIP2	Activation	23058321
FOXD3	MITF	Repression	21519923
FOXD3	NDRG1	Activation	24269992
FOXD3	RARB	Activation	23058321
FOXD3	RND3	Unknown	21478267
FOXD3	SPP1	Activation	11891324
FOXD3	ZNF175	Unknown	19034670
FOXE1	MSX1	Activation	21177256
FOXE1	TPO	Unknown	10329730;20094846
FOXF1	CDH1	Unknown	24186199
FOXF1	GH2	Activation	16772323
FOXF2	BAMBI	Activation	19562724
FOXF2	CXCL12	Activation	19562724
FOXF2	ITGB1	Repression	19562724
FOXF2	MT1E	Repression	19562724
FOXF2	MT1F	Repression	19562724
FOXF2	PDGFA	Repression	19562724
FOXF2	PSG7	Repression	19562724
FOXF2	WASF2	Activation	19562724
FOXG1	CDKN1A	Repression	19755996
FOXH1	AR	Repression	16120611
FOXH1	CTCF	Unknown	19956589
FOXI1	CFTR	Repression	20972246
FOXI1	SLC26A4	Unknown	19648736
FOXJ1	ASPM	Unknown	16809635
FOXK2	IL2	Unknown	16624804
FOXK2	SIN3A	Unknown	24748658
FOXL1	BMP4	Activation	17873379
FOXL2	CCND2	Repression	21862621
FOXL2	CYP11A1	Repression	21862621
FOXL2	CYP19A1	Repression	21862621
FOXL2	SIRT1	Activation	19010791
FOXL2	STAR	Repression	21862621
FOXM1	APOE	Unknown	11229886
FOXM1	AR	Activation	24583551
FOXM1	BRIP1	Unknown	23108394
FOXM1	BTG2	Activation	19615363
FOXM1	CCNB1	Activation	19276163
FOXM1	CDC25A	Unknown	23240008
FOXM1	CDC25B	Activation	19276163
FOXM1	CDC6	Activation	24583551
FOXM1	CDH1	Unknown	21311221
FOXM1	CDKN2A	Repression	22461910
FOXM1	CYP3A4	Unknown	15100175
FOXM1	FGB	Repression	15737987
FOXM1	KRT15	Unknown	22761689
FOXM1	MYC	Activation	23804320
FOXM1	SFTPB	Activation	12161428
FOXM1	VEGFA	Unknown	21860419
FOXM1	VEGFB	Unknown	21860419
FOXN1	DSG4	Repression	19683850
FOXN4	PANK2	Unknown	20603201
FOXO1	ADIPOR1	Activation	20125105
FOXO1	ANGPT2	Unknown	20213583
FOXO1	AR	Repression	19074551
FOXO1	CDKN1B	Activation	21418583
FOXO1	CXCR4	Activation	20068066
FOXO1	EDN1	Unknown	19887561
FOXO1	EGR1	Repression	22865884
FOXO1	FABP4	Activation	20102700
FOXO1	FSHB	Repression	24065703
FOXO1	HYOU1	Unknown	21296878
FOXO1	IGFBP1	Activation	15200677
FOXO1	IGFBP1	Repression	15987820
FOXO1	IGFBP1	Unknown	21401636;23603247
FOXO1	IL6	Activation	21185807
FOXO1	IRS2	Unknown	20685959
FOXO1	KLF2	Unknown	23002242
FOXO1	LHB	Unknown	22865884
FOXO1	NEUROG3	Unknown	20033803
FOXO1	NKX6-1	Unknown	20033803
FOXO1	NLK	Unknown	23144700
FOXO1	PDGFA	Unknown	19244250
FOXO1	PDGFB	Unknown	19244250
FOXO1	PRL	Unknown	21401636
FOXO1	RAG1	Unknown	21655267
FOXO1	TNFSF10	Activation	23630076
FOXO1	TXNIP	Repression	23803610
FOXO3	AR	Activation	16061480
FOXO3	AR	Unknown	17522055
FOXO3	BBC3	Unknown	21654193
FOXO3	BCL2L11	Unknown	21654193
FOXO3	BCL6	Activation	15509806
FOXO3	BIRC5	Unknown	22056878
FOXO3	CCND2	Repression	15509806
FOXO3	CDKN2B	Unknown	19419955
FOXO3	FASLG	Activation	11756562
FOXO3	FOXM1	Repression	19276163
FOXO3	GALT	Activation	17975019
FOXO3	MYOCD	Repression	18772130
FOXO3	PIK3CA	Unknown	19299143
FOXO3	SIRT1	Activation	23525956
FOXO3	SIRT6	Activation	20816089
FOXO3	TNFSF10	Activation	23630076
FOXO3	TXNIP	Activation	20656682
FOXO3	VEGFA	Unknown	21860419
FOXO3	VEGFB	Unknown	21860419
FOXO4	BCL6	Activation	11777915
FOXO4	CREB1	Activation	20136501
FOXO4	HIF1A	Repression	12761217;20136501
FOXO4	PSMD11	Unknown	22972301
FOXO4	SOD2	Activation	21536589
FOXO4	TNFSF10	Activation	23630076
FOXP1	HIP1R	Unknown	23884370
FOXP1	KLK3	Repression	18640093
FOXP1	RAG1	Unknown	21655267
FOXP2	CNTNAP2	Repression	18987364
FOXP2	CNTNAP2	Unknown	19582487
FOXP2	MET	Repression	21832174
FOXP2	NKX2-1	Repression	18239190
FOXP2	PLAUR	Activation	20858596
FOXP2	PLAUR	Unknown	21711233
FOXP2	SRPX	Activation	20858596
FOXP2	SRPX2	Unknown	20858596;21711233
FOXP3	BRCA1	Repression	23319807
FOXP3	CCR4	Activation	21036387
FOXP3	CDKN1A	Unknown	19276356
FOXP3	ERBB2	Unknown	17570480
FOXP3	IL10	Unknown	24315995
FOXP3	IL2	Repression	18324310
FOXP3	IL2RA	Activation	21036387
FOXP3	SATB1	Unknown	21743493
FOXP3	TLR10	Unknown	17641056
FOXP3	USP21	Activation	23395819
FOXP3	ZNF205	Unknown	22306510
FOXQ1	BCL11A	Activation	20145154
FOXQ1	CDH1	Unknown	23403865
FOXQ1	RSPO2	Activation	20145154
FOXQ1	TWIST1	Activation	23723077
FOXQ1	VEGFA	Activation	20145154
FOXQ1	WNT3A	Activation	20145154
FUBP1	CDKN1A	Unknown	24117486
FUBP1	MYC	Unknown	11239393;18193062;24117486
FUBP3	FGF9	Unknown	21252297
FUS	AR	Unknown	21909421
FUS	DDIT3	Activation	11162437
FUS	KLK3	Unknown	21909421
FUS	MDM2	Repression	17234782
GABPA	ERBB2	Unknown	7914192
GABPA	OXTR	Unknown	10218980
GABPA	RPS3A	Unknown	12463423
GABPA	TOMM70	Activation	17167546
GABPA	ZNF205	Unknown	22306510
GABPB1	OXTR	Unknown	10218980
GABPB2	RPS3A	Unknown	12463423
GATA1	AGGF1	Activation	19556247
GATA1	ALAS2	Unknown	23935018
GATA1	BACE1	Unknown	12815710
GATA1	BACH1	Activation	16492768
GATA1	BDKRB1	Unknown	10842322
GATA1	BST2	Activation	16249385
GATA1	CBFB	Repression	19825991
GATA1	CCR3	Unknown	22217447
GATA1	CDA	Activation	14744791
GATA1	CDC6	Activation	22871742
GATA1	CEBPA	Repression	19825991
GATA1	COPS5	Unknown	21689417
GATA1	CYBB	Activation	10734088
GATA1	DACH1	Repression	22902925
GATA1	DICER1	Activation	23426981
GATA1	DPYSL2	Unknown	15207709
GATA1	EPO	Activation	16471262
GATA1	EPO	Repression	8677751
GATA1	EPOR	Activation	16471262
GATA1	EPOR	Unknown	23577103;7659529;8513868
GATA1	F13A1	Unknown	10037697
GATA1	FCER1A	Activation	11971001
GATA1	FCER1A	Unknown	24639354
GATA1	FLI1	Unknown	10523830
GATA1	FURIN	Unknown	12411321
GATA1	GATA1	Activation	16492768
GATA1	GATA1	Unknown	17628529;20542454
GATA1	GFI1B	Unknown	19965638;20564185
GATA1	GNAS	Unknown	11418466
GATA1	GP1BB	Activation	8703016
GATA1	GP1BB	Unknown	11418466
GATA1	GP6	Activation	12377757
GATA1	GP9	Activation	15466856
GATA1	GP9	Unknown	11418466;20564185
GATA1	GYPB	Activation	1396593
GATA1	HBA1	Unknown	12609092;20564185
GATA1	HBA2	Unknown	12609092;20564185
GATA1	HBB	Unknown	15833715;20564185
GATA1	HBE1	Unknown	8423810
GATA1	HBG1	Unknown	12609092;16200778;2336386
GATA1	HEMGN	Repression	18599389
GATA1	HEMGN	Unknown	20564185
GATA1	PBXIP1	Unknown	22187427
GATA1	IFNG	Unknown	12836278
GATA1	IL1RL1	Unknown	22865859
GATA1	ITGA2B	Unknown	8408012
GATA1	KLF1	Unknown	18487511;20564185
GATA1	LTBP4	Unknown	23741501
GATA1	MPL	Activation	15466856
GATA1	MUC1	Unknown	17078870
GATA1	NFE2	Unknown	20564185
GATA1	PBXIP1	Unknown	22187427
GATA1	PF4	Activation	12609849
GATA1	PPOX	Unknown	18191920
GATA1	PRG2	Activation	10438731;12202480
GATA1	PTGFR	Repression	14746914
GATA1	RUNX1	Unknown	16628190
GATA1	SEMG1	Unknown	18602691
GATA1	SMAD1	Unknown	22036566
GATA1	SPI1	Repression	10753833
GATA1	ST2	Unknown	22865859
GATA1	TAL1	Unknown	8058326
GATA1	TBXA2R	Activation	18698092
GATA1	WT1	Activation	19212333
GATA1	WT1	Unknown	10360378
GATA1	ZNF268	Repression	22235304
GATA2	ADH1A	Activation	16153155
GATA2	ANGPT2	Unknown	22792348
GATA2	AR	Activation	24423874
GATA2	CYBB	Repression	10734088
GATA2	DPYSL2	Unknown	15207709
GATA2	EPO	Repression	8677751
GATA2	ERVW-1	Activation	15888734
GATA2	FCER1A	Activation	24639354
GATA2	GATA1	Activation	23071749
GATA2	GATA1	Unknown	19279013
GATA2	IL1RL1	Unknown	22865859
GATA2	MS4A2	Activation	24639354
GATA2	NOS3	Activation	10713142
GATA2	PECAM1	Unknown	9028949
GATA2	PPARG	Repression	19772889
GATA2	PRG2	Repression	10438731;9558404
GATA2	SPI1	Repression	19620289
GATA2	ST2	Unknown	22865859
GATA2	TSHB	Unknown	17244762
GATA2	WT1	Activation	19212333
GATA3	ALDH1A2	Unknown	9819382
GATA3	CD40LG	Activation	18719603
GATA3	CD8A	Activation	8413295
GATA3	CD8B	Unknown	11937547
GATA3	CDH1	Activation	20189993
GATA3	CDH3	Repression	22120723
GATA3	CDX2	Activation	19700764
GATA3	CHST4	Activation	22446378
GATA3	CXCL1	Repression	22120723
GATA3	EPO	Repression	8677751
GATA3	EPOR	Unknown	23577103
GATA3	ERG	Activation	21536859
GATA3	ERVW-1	Activation	15888734
GATA3	ESR1	Unknown	17616709
GATA3	FOXC1	Repression	22120723
GATA3	FOXC2	Repression	22120723
GATA3	FUT7	Unknown	17075044
GATA3	GATA3	Unknown	20484083
GATA3	HSD17B1	Repression	9231796
GATA3	IFNG	Unknown	21507199
GATA3	IL10	Unknown	21507199
GATA3	IL12RB2	Repression	21632975
GATA3	IL4	Unknown	12876556;16498264;22226971
GATA3	IL5	Activation	10212281
GATA3	IL5	Unknown	16498264;17270283;20522714
GATA3	KLK1	Unknown	19232384
GATA3	LOX	Repression	21892208
GATA3	MMP1	Unknown	21244711
GATA3	MUC1	Activation	17078870
GATA3	NFKB1	Unknown	19686049
GATA3	PAEP	Activation	19483726
GATA3	RELA	Unknown	19686049
GATA3	SLCO4C1	Unknown	23874392
GATA3	STAT4	Repression	21632975
GATA3	TCF7L2	Unknown	22951069
GATA3	TEK	Activation	19674970
GATA3	TGFBR3	Unknown	24124001
GATA3	TRA	Unknown	11385613
GATA3	ZEB1	Activation	20731704
GATA4	AMH	Activation	11097782;21220346
GATA4	AMH	Unknown	10446911
GATA4	CCND2	Activation	24416423
GATA4	CYP17A1	Unknown	14988427
GATA4	ERBB2	Repression	19276186
GATA4	FABP2	Activation	17290010;22539995
GATA4	FCGR2B	Unknown	15153544
GATA4	FCGR3B	Unknown	15153544
GATA4	FGF10	Unknown	22303449
GATA4	HAMP	Activation	21609320
GATA4	HDAC9	Repression	18332107
GATA4	IAPP	Activation	17290010
GATA4	IL5	Activation	7791790;9209438
GATA4	NOS3	Activation	14555463
GATA4	NPPA	Activation	14573514
GATA4	NPPB	Unknown	15464586
GATA4	SGPL1	Unknown	21184844
GATA4	SI	Activation	22539995
GATA4	STAR	Unknown	11111087
GATA4	SUMO1	Unknown	15337742
GATA5	SLC5A1	Unknown	18656622
GATA6	APOA1	Unknown	14659877
GATA6	CAV1	Repression	21514437
GATA6	CYP11A1	Activation	15284005
GATA6	CYP17A1	Activation	15284005
GATA6	CYP17A1	Unknown	14988427
GATA6	DAB2	Activation	16024609
GATA6	DKK1	Unknown	21811562
GATA6	PLAU	Repression	15231498
GATA6	SULT2A1	Activation	15388788;19497978
GATA6	VWF	Unknown	12511565
GBX2	IL6	Activation	10690529
GCM1	ERVFRD-1	Unknown	20484742
GCM1	ERVW-1	Activation	19692500;24478419
GCM1	MFSD2A	Unknown	20484742
GCM1	PGF	Activation	18160678
GCM2	CASR	Activation	18712808
GCM2	PTH	Activation	20558332
GFI1	BAX	Repression	17213822
GFI1	CDKN1A	Unknown	16287849
GFI1	CYP27B1	Repression	15947108;17207994
GFI1	ELANE	Unknown	18328744
GFI1	GUCY1B1	Unknown	14504408
GFI1	NF1	Unknown	14504408
GFI1B	MEF2C	Repression	21261500
GLI1	AKT1	Unknown	23580656
GLI1	BCL2	Activation	19074837;21135115
GLI1	BCL2	Repression	14555646
GLI1	BCL2	Unknown	15520176;24739390
GLI1	BHLHE41	Activation	24165159
GLI1	CDK2	Activation	20647328
GLI1	CYR61	Activation	22056874
GLI1	EGR2	Repression	18924150
GLI1	FAS	Repression	21135115
GLI1	H2AFX	Repression	21860067
GLI1	IL1R2	Unknown	16880536
GLI1	JUN	Unknown	19219074
GLI1	MUC5AC	Activation	20972463
GLI1	PDGFRA	Activation	21135115
GLI1	S100A7	Unknown	16880536
GLI1	S100A9	Unknown	16880536
GLI1	SFRP1	Activation	19930158
GLI1	SMAD4	Unknown	24739390
GLI1	SOCS1	Activation	24058673
GLI1	SOX9	Unknown	17409199
GLI1	TNFRSF10B	Repression	21135115
GLI2	BCL2	Activation	16880536;21135115
GLI2	BHLHE41	Unknown	24165159
GLI2	CDH1	Repression	23890107
GLI2	FAS	Repression	21135115
GLI2	FOXA2	Unknown	19360354
GLI2	FOXC2	Unknown	19360354
GLI2	FOXE1	Unknown	19360354
GLI2	FOXF1	Activation	23034409
GLI2	FOXF1	Unknown	19360354
GLI2	FOXL1	Unknown	19360354
GLI2	FST	Activation	18319260
GLI2	H2AFX	Repression	21860067
GLI2	IFITM5	Activation	23530031
GLI2	JUN	Unknown	19219074
GLI2	MUC5AC	Activation	20972463
GLI2	PDGFRA	Activation	21135115
GLI2	SOCS1	Activation	24058673
GLI2	TNFRSF10B	Repression	21135115
GLI2	WNT2B	Activation	19360354
GLI3	HLA-G	Repression	23592762
GLI3	SMO	Activation	15072830
GLI3	VMP1	Activation	22535956
GLIS3	INS	Unknown	23856252
GRHL1	CYP11A1	Unknown	18004979
GSC	GSC2	Unknown	9441739
GTF2A1	TBP	Unknown	12818428
GTF2B	BDKRB1	Unknown	15705059
GTF2F1	BGLAP	Unknown	9265625
GTF2I	DNAAF4	Unknown	18445785
GTF2I	HSPA5	Activation	19097122;21503958
GTF2I	SIRT1	Activation	21407215
GTF3A	ADM	Unknown	12630823
GTF3A	BAG3	Activation	19282432
GTF3A	FUS	Unknown	12364590
GTF3A	RAD51B	Unknown	9878257
GTF3A	STAT1	Unknown	12364590
GZF1	HOXA10	Repression	16049025
HAND2	DBH	Activation	14512028
HAND2	GATA4	Unknown	11994297
HAND2	NPPA	Activation	12392994
HAND2	PHOX2A	Activation	16280598
HAX1	ATP2A2	Repression	18971376
HBP1	CDKN1A	Repression	10030670
HBP1	DNMT1	Repression	23249948
HBP1	MIF	Repression	20383199
HBP1	NCF1	Repression	15024088;18258815
HCFC1	E2F1	Activation	17612494;19763085
HCFC1	E2F4	Repression	17612494
HCFC1	MMACHC	Unknown	24011988
HDAC1	ABCB1	Repression	19435809;20037778
HDAC1	ALOX15	Unknown	19198625
HDAC1	APOC3	Unknown	20516075
HDAC1	AR	Unknown	11971970
HDAC1	BAMBI	Repression	24448807
HDAC1	BCL2A1	Activation	17000776
HDAC1	BIRC3	Activation	17000776
HDAC1	BIRC5	Unknown	17124180
HDAC1	BRCA2	Repression	18765668
HDAC1	CCND1	Activation	20049841
HDAC1	CCND1	Repression	20821348
HDAC1	CCND2	Repression	11511535
HDAC1	CD1D	Repression	22419072
HDAC1	CD44	Repression	18372343
HDAC1	CD82	Repression	19182791
HDAC1	CDH1	Repression	18794357;19182791;20580679;21184735;21685935
HDAC1	CDH1	Unknown	24424621
HDAC1	CDKN1A	Repression	12665570;15130752;18210215;19182791
HDAC1	CDKN1A	Unknown	16287849;17172847
HDAC1	CDKN2A	Unknown	23455154
HDAC1	CLDN7	Activation	19277896
HDAC1	COL1A2	Activation	16464847
HDAC1	COL1A2	Unknown	24058639
HDAC1	CXCL8	Unknown	11564889
HDAC1	CYP3A4	Unknown	21996064
HDAC1	DEFB1	Unknown	23185513
HDAC1	DNMT1	Unknown	23242655
HDAC1	E2F1	Repression	9724731
HDAC1	EGFR	Repression	22025675
HDAC1	EGR1	Repression	21983014
HDAC1	EIF2AK1	Repression	19133234
HDAC1	EPCAM	Unknown	20940408
HDAC1	ESR1	Repression	18316616;20101232;23242655
HDAC1	ESR1	Unknown	21655924
HDAC1	FOS	Repression	17056544
HDAC1	GAD1	Repression	19029285
HDAC1	GRIN2B	Activation	19081374
HDAC1	HLA-DRA	Repression	11533238
HDAC1	HMGCS1	Unknown	12626711
HDAC1	HSPA5	Repression	19417144
HDAC1	ICAM1	Activation	12490396
HDAC1	IGFBP3	Activation	12200149
HDAC1	IL2	Repression	17056544
HDAC1	KLF4	Repression	15051827
HDAC1	ABCB1	Unknown	20037778
HDAC1	MGMT	Unknown	18555750
HDAC1	MICA	Unknown	17625602
HDAC1	MICB	Unknown	17625602
HDAC1	MMP28	Repression	20144149
HDAC1	MMP9	Repression	22879913
HDAC1	NFKB1	Unknown	24448807
HDAC1	NOS3	Unknown	22848708
HDAC1	PCNA	Repression	9650586
HDAC1	PCNA	Unknown	18691180
HDAC1	PHB	Repression	21152868
HDAC1	POU5F1	Unknown	22867868
HDAC1	PSIP1	Unknown	23386123
HDAC1	PTGS2	Activation	17395887
HDAC1	RARB	Repression	14731134
HDAC1	RECK	Activation	20442303
HDAC1	RECK	Repression	20442303
HDAC1	RECK	Unknown	16377629
HDAC1	RECQL4	Repression	15674334
HDAC1	RELN	Repression	19029285
HDAC1	RGS10	Unknown	24475290
HDAC1	RHOB	Repression	13679859
HDAC1	RUNX3	Activation	18850007
HDAC1	RUNX3	Repression	18850007
HDAC1	RUNX3	Unknown	18430739;22274925
HDAC1	SERPINB5	Unknown	10709100
HDAC1	SFRP1	Unknown	23770846
HDAC1	SMAD7	Unknown	24369345
HDAC1	SNAI2	Repression	18588516
HDAC1	SP1	Repression	21636851
HDAC1	SPP1	Repression	20609221;22422937
HDAC1	STAT3	Unknown	18611949
HDAC1	TERT	Unknown	19587703
HDAC1	TFF1	Repression	19581286
HDAC1	TJP1	Repression	20580679
HDAC1	TNFRSF10A	Unknown	18408217
HDAC1	TP53	Repression	15130752
HDAC1	TXNIP	Repression	19351825
HDAC10	TXNIP	Repression	20680488
HDAC11	IL10	Repression	19011628
HDAC11	IL17A	Repression	21239696
HDAC11	MYC	Unknown	20493879
HDAC11	TNF	Repression	21239696
HDAC11	TNFSF4	Activation	21239696
HDAC2	ALOX5	Activation	21883892
HDAC2	APAF1	Repression	18834886
HDAC2	BMP7	Repression	17452977
HDAC2	CAD	Unknown	14559996
HDAC2	CCL2	Unknown	22679019
HDAC2	CCNE1	Repression	22214847
HDAC2	CD1D	Repression	22419072
HDAC2	CDH1	Repression	19706751;20714342;21685935
HDAC2	CDKN1A	Unknown	20190809
HDAC2	COL1A2	Repression	16464847
HDAC2	CXCL8	Repression	19411311
HDAC2	CXCL8	Unknown	11564889
HDAC2	DEC1	Unknown	21317427
HDAC2	DNMT1	Repression	22328086
HDAC2	GRM2	Unknown	22864611
HDAC2	IGF1	Unknown	18193094
HDAC2	KLF4	Repression	19486889
HDAC2	MUC5AC	Repression	22798432
HDAC2	MYC	Unknown	20493879
HDAC2	MYCN	Unknown	15382088
HDAC2	PHB	Repression	21152868
HDAC2	SNAI2	Repression	23836662
HDAC2	SP1	Repression	21636851
HDAC2	TGFBR2	Repression	19088080
HDAC2	TNFSF10	Repression	23630076
HDAC2	TP63	Unknown	21317427
HDAC2	TWIST1	Repression	23836662
HDAC2	VEGFA	Unknown	23926105
HDAC3	ALOX5	Activation	21883892
HDAC3	APOC3	Unknown	20516075
HDAC3	CDH1	Repression	20049841
HDAC3	CDKN2A	Repression	18558095
HDAC3	CXCR4	Repression	20473547
HDAC3	EGFR	Unknown	21464950
HDAC3	GAS2	Repression	20679491
HDAC3	GATA2	Repression	11567998
HDAC3	GCM1	Unknown	16528103
HDAC3	GRHL1	Repression	24419085
HDAC3	GTF2I	Unknown	21549311
HDAC3	IFNA1	Repression	22685561
HDAC3	JUN	Repression	17244530
HDAC3	LGALS9	Unknown	22027828
HDAC3	LSS	Unknown	17925399
HDAC3	MBD1	Unknown	16432238
HDAC3	MMP2	Repression	17079677
HDAC3	MYC	Repression	19279113;23079660;23714368
HDAC3	PCK2	Unknown	17456789
HDAC3	PRAM1	Unknown	16730330
HDAC3	TLR9	Unknown	25194054
HDAC3	TNF	Unknown	15356147
HDAC3	ULBP1	Unknown	19430493
HDAC3	VEGFA	Unknown	23926105
HDAC4	ATF4	Unknown	24308964
HDAC4	CA9	Unknown	20110259
HDAC4	CDKN1A	Repression	18632985
HDAC4	CDKN2A	Repression	18558095
HDAC4	HDAC3	Unknown	11804585
HDAC4	HOXB13	Repression	19013255
HDAC4	IL10	Repression	17610967
HDAC4	IL5	Unknown	16922677
HDAC4	JUN	Activation	10523670
HDAC4	JUN	Repression	10523670
HDAC4	KLF4	Unknown	21118993
HDAC4	MEF2A	Repression	17179159
HDAC4	MEF2A	Unknown	10748098
HDAC4	MMP13	Repression	17656568;19423655
HDAC4	PTPA	Unknown	18045992
HDAC4	PTGES	Unknown	19115247
HDAC4	PTGS2	Activation	18820298
HDAC4	RECK	Unknown	22781396
HDAC4	RUNX2	Repression	19509297
HDAC4	SLC2A4	Unknown	23899560
HDAC4	SMAD4	Unknown	23817620
HDAC4	TGIF1	Activation	17610967
HDAC4	TGIF2	Activation	17610967
HDAC4	VCAM1	Activation	19281832
HDAC4	VEGFA	Repression	19509297
HDAC4	WT1	Repression	18064385
HDAC5	FGF2	Repression	19351956
HDAC5	IGF2	Unknown	19666599
HDAC5	MEF2A	Repression	15194749
HDAC5	MEF2A	Unknown	10748098
HDAC5	SLC2A1	Activation	22991226
HDAC5	SLC2A4	Repression	22991226
HDAC5	SLC2A4	Unknown	23899560
HDAC5	SLIT2	Repression	19351956
HDAC5	WT1	Repression	18064385
HDAC5	YY1	Activation	18632988
HDAC7	ACTN4	Repression	16980305
HDAC7	AKAP12	Repression	22584896
HDAC7	CDKN1A	Activation	20693714
HDAC7	CYP7A1	Unknown	17654698
HDAC7	ESR1	Repression	21078666
HDAC7	HDC	Repression	17827213
HDAC7	HIF1A	Activation	20693714
HDAC7	HIF1A	Repression	22172637
HDAC7	MAML1	Unknown	20203086
HDAC7	MEF2A	Repression	11585834
HDAC7	MEF2C	Repression	11585834
HDAC7	MEF2D	Repression	11585834
HDAC7	MMP10	Repression	16873063;20693714
HDAC7	NR4A1	Unknown	15623513
HDAC9	APP	Unknown	20145244
HDAC9	CDKN2A	Activation	19122829
HDAC9	CFLAR	Activation	20087862
HDAC9	CFLAR	Repression	15540114
HDAC9	CITED2	Repression	18054336
HDAC9	DIRAS3	Repression	16158053
HDAC9	ESR1	Repression	19185986
HDAC9	HSPA5	Repression	19417144
HDAC9	IGFBP1	Repression	12609987
HDAC9	IL18	Unknown	11944905
HDAC9	MEF2A	Repression	12242305;15194749
HDAC9	MMP13	Activation	18054336
HDAC9	MYEF2	Repression	10487760
HDAC9	NFKB1	Repression	15964798
HDAC9	PRL	Repression	12609987
HDAC9	RELA	Repression	15964798
HDAC9	STAT6	Repression	21106524
HDAC9	TNFRSF10B	Repression	15964798
HDAC9	TP53	Repression	15964798
HDGF	CDH1	Repression	22247069
HDGF	FAS	Activation	19710540
HDGF	SMYD1	Repression	19162039
HDGF	VEGFA	Activation	14662017;21302807
HDGF	VEGFB	Activation	14662017
HDGF	VIM	Activation	22247069
HES1	ASCL1	Repression	11054669;21573214;9144241
HES1	CD4	Repression	11287612
HES1	DBF4	Activation	12420215
HES1	E2F1	Repression	15467735
HES1	HTR1A	Unknown	18499474
HES1	MAP2	Repression	19880519
HES1	PTEN	Repression	18414037
HES1	PTGDS	Repression	15743775
HES6	ASCL1	Repression	16103883
HES6	HTR1A	Unknown	18499474
HEXIM1	CCND1	Repression	18757415
HEXIM1	VEGFA	Unknown	20453883
HEY1	ACTA2	Repression	18239137
HEY1	BMP2	Repression	21945409
HEY1	GATA4	Repression	16199874
HEY1	GATA6	Repression	16199874
HEY1	KDR	Repression	16782059;17028039;18694572
HEY1	OCLN	Activation	17028039
HEY1	PROX1	Repression	22719258
HEY2	ACTA2	Repression	18239137
HEY2	GATA4	Repression	16199874
HEY2	GATA6	Repression	16199874
HEYL	AR	Repression	21454491
HHEX	HNF4A	Activation	22068426
HHEX	SLC5A5	Activation	16854221
HHEX	TLE1	Unknown	15187083
HIC1	ACKR3	Repression	23340301
HIC1	ACKR3	Unknown	19525223
HIC1	E2F1	Repression	19486893
HIC1	EPHA2	Repression	22184117
HIC1	LRP8	Repression	24076391
HIC1	MYC	Repression	24067369
HIC1	SIRT1	Repression	19525223;19649206
HIC1	SIRT1	Unknown	22064865
HIC1	STAT3	Activation	24067369
HIC1	VEGFA	Repression	24067369
HIC1	VLDLR	Repression	24076391
HIF1A	ABCB1	Repression	12067980
HIF1A	ACE	Activation	19592460
HIF1A	ACE2	Repression	19592460
HIF1A	AGTR1	Activation	15718424
HIF1A	ALAS2	Activation	21207956
HIF1A	ALDOA	Activation	8955077
HIF1A	ALOX5AP	Unknown	20448047
HIF1A	APEX1	Repression	19524065
HIF1A	AR	Activation	17426252;21056661
HIF1A	ARNT	Unknown	12239177
HIF1A	ARNT2	Unknown	12239177
HIF1A	ASS1	Activation	19934275
HIF1A	BAX	Activation	15706354
HIF1A	BID	Repression	15024076
HIF1A	BNIP3	Activation	17848618
HIF1A	BNIP3	Unknown	17513511
HIF1A	CA9	Activation	12171890;19154183
HIF1A	CA9	Unknown	17486380;19238077
HIF1A	CCND1	Repression	20179204
HIF1A	CCR7	Activation	17178876;19305150
HIF1A	CDH1	Repression	22295844
HIF1A	CTGF	Activation	17034590
HIF1A	CXCL12	Unknown	12384916
HIF1A	CXCR4	Activation	17075581
HIF1A	CXCR4	Unknown	19212630
HIF1A	E2F3	Activation	20308562
HIF1A	EDN1	Activation	19783678
HIF1A	EDNRB	Activation	19783678
HIF1A	EGLN1	Unknown	12839937;22075993
HIF1A	EGLN3	Unknown	15156561
HIF1A	ENO1	Activation	8955077
HIF1A	EPO	Activation	8089148;8663540
HIF1A	EPO	Unknown	16281953
HIF1A	ERCC2	Unknown	19934262
HIF1A	FAM162A	Unknown	15082785
HIF1A	FGF2	Activation	19492421
HIF1A	GAPDH	Unknown	11955624
HIF1A	GCK	Unknown	14612449
HIF1A	HBEGF	Activation	22641673
HIF1A	HIF1A	Repression	14744852
HIF1A	ITGB2	Activation	15235127
HIF1A	KLK3	Unknown	23884959
HIF1A	LDHA	Activation	8955077
HIF1A	LEP	Activation	18559540
HIF1A	LEP	Unknown	19080496
HIF1A	LOX	Unknown	17685448
HIF1A	MET	Activation	16099863
HIF1A	MICA	Activation	21092233
HIF1A	MIF	Activation	20727156
HIF1A	MMP2	Activation	17335808
HIF1A	MMP2	Repression	17332917;18570733
HIF1A	MUC1	Unknown	19141292
